BEnh,h,d,R,P0,Nb,a
-24.72191184,1,120,530050,0.018924716,294,2
-24.7209404,1,215,680050,0.035021012,203,2
-24.72002349,1,75,470050,0.012400074,397,2
-24.71910819,1,155,580050,0.024332035,249,2
-24.71827639,1,15,390050,0.003587138,1139,2
-24.71718697,1,210,670050,0.034022357,206,2
-24.71544013,1,135,550050,0.02115757,272,2
-24.71384583,1,175,610050,0.027659391,231,2
-24.71367508,1,60,450050,0.010283533,459,2
-24.71256269,1,205,660050,0.033027286,209,2
-24.70703307,1,200,650050,0.032036243,212,2
-24.70686946,1,45,430050,0.008149595,553,2
-24.70538459,1,150,570050,0.023452639,254,2
-24.70411238,1,30,410050,0.005960079,721,2
-24.70343824,1,170,600050,0.026736655,235,2
-24.70204723,1,10,500050,0.015894093,329,4
-24.70204723,1,100,500050,0.015894093,329,2
-24.70191705,1,115,520050,0.018083123,301,2
-24.70056485,1,195,640050,0.03111505,216,2
-24.69853409,1,85,480050,0.013762422,366,2
-24.69801403,1,130,540050,0.020303233,278,2
-24.69719417,1,10,380050,0.002677044,1486,2
-24.69311979,1,190,630050,0.030130542,219,2
-24.69188963,1,165,590050,0.025816042,239,2
-24.69182718,1,70,460050,0.011630428,414,2
-24.69178195,1,245,730050,0.04088383,187,2
-24.69173434,1,240,720050,0.039778784,189,2
-24.69097374,1,235,710050,0.038771657,192,2
-24.6903821,1,145,560050,0.022613484,260,2
-24.68945848,1,230,700050,0.037679264,194,2
-24.68717259,1,15,690050,0.036678708,197,4
-24.68717259,1,225,690050,0.036678708,197,2
-24.68465477,1,185,620050,0.029211153,223,2
-24.68407544,1,220,680050,0.035680404,200,2
-24.68301174,1,55,440050,0.009520393,484,2
-24.68038975,1,110,510050,0.017265685,309,2
-24.68013808,1,215,670050,0.034684824,203,2
-24.67915894,1,125,530050,0.019479692,285,2
-24.67915506,1,160,580050,0.024945259,244,2
-24.6777289,1,95,490050,0.015115359,340,2
-24.67532977,1,210,660050,0.033618616,205,2
-24.6751356,1,180,610050,0.028235148,226,2
-24.67456513,1,40,420050,0.007385047,595,2
-24.67404965,1,140,550050,0.021732414,265,2
-24.67259438,1,25,400050,0.005168792,810,2
-24.67136774,1,80,470050,0.012975089,379,2
-24.66961564,1,205,650050,0.032632899,208,2
-24.66518512,1,155,570050,0.024028257,248,2
-24.66451532,1,175,600050,0.027319799,230,2
-24.66295964,1,200,640050,0.031719011,212,2
-24.66189185,1,65,450050,0.010878311,434,2
-24.6588142,1,120,520050,0.018651865,292,2
-24.65727051,1,105,500050,0.016467933,318,2
-24.65633087,1,135,540050,0.020888715,271,2
-24.65597913,1,245,720050,0.040412614,186,2
-24.65532432,1,195,630050,0.030738862,215,2
-24.65505138,1,240,710050,0.039410526,189,2
-24.65336993,1,235,700050,0.038319976,191,2
-24.65274969,1,170,590050,0.026405981,234,2
-24.65172194,1,90,480050,0.014325618,351,2
-24.65091168,1,230,690050,0.037323657,194,2
-24.65069299,1,50,430050,0.008769353,514,2
-24.64993028,1,150,560050,0.023157542,253,2
-24.64764227,1,15,680050,0.036246415,196,4
-24.64764227,1,225,680050,0.036246415,196,2
-24.64666797,1,190,620050,0.029763658,218,2
-24.64353631,1,220,670050,0.035257496,199,2
-24.6424395,1,75,460050,0.012220454,395,2
-24.6413836,1,20,390050,0.004361984,936,2
-24.64101014,1,35,410050,0.006625166,648,2
-24.63979207,1,165,580050,0.025494295,238,2
-24.63855414,1,215,660050,0.034271279,202,2
-24.63716986,1,130,530050,0.020042989,277,2
-24.63695003,1,185,610050,0.028853134,222,2
-24.63691911,1,115,510050,0.017848813,300,2
-24.63333569,1,145,550050,0.022286762,258,2
-24.63266317,1,210,650050,0.033288227,205,2
-24.63249489,1,10,490050,0.01566311,327,4
-24.63249489,1,100,490050,0.01566311,327,2
-24.63018408,1,60,440050,0.010113114,455,2
-24.62612998,1,180,600050,0.027886408,225,2
-24.62582835,1,205,640050,0.032308794,208,2
-24.62559362,1,160,570050,0.024632091,243,2
-24.62396381,1,85,470050,0.013544405,363,2
-24.61952751,1,245,710050,0.040037497,186,2
-24.6180121,1,200,630050,0.031333424,211,2
-24.61768535,1,240,700050,0.038949102,188,2
-24.61674797,1,45,420050,0.008017381,549,2
-24.61650558,1,125,520050,0.019227853,284,2
-24.61534788,1,140,540050,0.021454478,264,2
-24.61506306,1,235,690050,0.037957369,191,2
-24.61416171,1,175,590050,0.026979925,229,2
-24.61341245,1,110,500050,0.017039865,308,2
-24.61175135,1,15,380050,0.003523562,1129,2
-24.61169729,1,70,450050,0.011460866,412,2
-24.61163421,1,230,680050,0.036881611,193,2
-24.61010517,1,155,560050,0.023724048,247,2
-24.60917424,1,195,620050,0.030362553,214,2
-24.60736065,1,15,670050,0.035896493,196,4
-24.60736065,1,225,670050,0.035896493,196,2
-24.60644122,1,30,400050,0.005858021,715,2
-24.60599993,1,95,480050,0.014894445,338,2
-24.60221278,1,220,660050,0.034834685,198,2
-24.60099713,1,170,580050,0.026074982,233,2
-24.59927192,1,190,610050,0.029396608,217,2
-24.59668022,1,55,430050,0.009372087,481,2
-24.59615752,1,215,650050,0.033857782,201,2
-24.59590613,1,135,530050,0.02058367,269,2
-24.59439291,1,80,460050,0.012784992,377,2
-24.5942781,1,120,510050,0.018378828,290,2
-24.59327067,1,150,550050,0.02286197,252,2
-24.58915476,1,210,640050,0.032884023,204,2
-24.58826429,1,185,600050,0.028494901,221,2
-24.58822761,1,105,490050,0.016226279,316,2
-24.58658738,1,165,570050,0.025172179,237,2
-24.58626419,1,10,370050,0.002629897,1474,2
-24.58239415,1,245,700050,0.039566363,185,2
-24.58124317,1,40,410050,0.007265419,591,2
-24.58116799,1,205,630050,0.031913861,207,2
-24.57961684,1,240,690050,0.03857957,188,2
-24.5790916,1,65,440050,0.010706775,431,2
-24.57771737,1,90,470050,0.014114878,349,2
-24.5761049,1,180,590050,0.027537411,224,2
-24.57603352,1,235,680050,0.037505599,190,2
-24.5750342,1,145,540050,0.021999865,257,2
-24.57495263,1,130,520050,0.019782134,276,2
-24.57215806,1,200,620050,0.030947743,210,2
-24.57160151,1,230,670050,0.036439743,192,2
-24.57125381,1,25,390050,0.005081369,804,2
-24.57087955,1,160,560050,0.024272105,241,2
-24.57042168,1,115,500050,0.017586084,298,2
-24.56630022,1,15,660050,0.035463946,195,4
-24.56630022,1,225,660050,0.035463946,195,2
-24.56294626,1,75,450050,0.01202562,392,2
-24.56274784,1,175,580050,0.026639748,228,2
-24.56208309,1,195,610050,0.029986104,213,2
-24.5613723,1,50,420050,0.008624206,510,2
-24.56129492,1,10,480050,0.015454199,326,4
-24.56129492,1,100,480050,0.015454199,326,2
-24.56008305,1,220,650050,0.034490416,198,2
-24.555336,1,140,530050,0.021138486,262,2
-24.55382425,1,155,550050,0.023419382,246,2
-24.55292132,1,215,640050,0.033444317,200,2
-24.55242268,1,125,510050,0.018943934,282,2
-24.55089841,1,190,600050,0.029029372,216,2
-24.54814128,1,170,570050,0.025743632,232,2
-24.54757876,1,85,460050,0.013343796,361,2
-24.54486655,1,110,490050,0.016787479,306,2
-24.54477563,1,210,630050,0.0324798,203,2
-24.54457873,1,60,430050,0.009953056,452,2
-24.54456253,1,245,690050,0.039189982,185,2
-24.54430326,1,35,400050,0.006513152,643,2
-24.54083022,1,240,680050,0.038118107,187,2
-24.53856245,1,185,590050,0.028136433,220,2
-24.53625099,1,235,670050,0.037054039,189,2
-24.53612396,1,20,380050,0.00428701,929,2
-24.53560417,1,205,620050,0.031518862,206,2
-24.53535905,1,150,540050,0.022565897,251,2
-24.53411753,1,135,520050,0.02031394,268,2
-24.53254522,1,95,470050,0.014673106,336,2
-24.53223399,1,165,560050,0.024849668,236,2
-24.53079783,1,230,660050,0.036082367,192,2
-24.52956281,1,70,440050,0.011277504,409,2
-24.52824782,1,120,500050,0.018135055,289,2
-24.52536609,1,200,610050,0.030561947,209,2
-24.52502331,1,180,580050,0.027188134,223,2
-24.52443226,1,15,650050,0.035031508,194,4
-24.52443226,1,225,650050,0.035031508,194,2
-24.52427614,1,45,410050,0.007884785,545,2
-24.51754221,1,105,480050,0.015984278,314,2
-24.51712044,1,220,640050,0.034067226,197,2
-24.51551403,1,80,450050,0.012578314,374,2
-24.51542673,1,145,530050,0.021712423,256,2
-24.5149705,1,160,550050,0.023958444,240,2
-24.51401773,1,195,600050,0.029609493,212,2
-24.51131045,1,130,510050,0.019487417,274,2
-24.51023453,1,175,570050,0.026299242,227,2
-24.50881951,1,215,630050,0.033105663,200,2
-24.50812471,1,55,420050,0.009213991,477,2
-24.50614517,1,30,390050,0.00575566,709,2
-24.50601371,1,245,680050,0.038718859,184,2
-24.50235908,1,115,490050,0.01732309,296,2
-24.50227789,1,15,370050,0.003461284,1120,2
-24.50190416,1,90,460050,0.013903664,347,2
-24.50151246,1,190,590050,0.028661928,215,2
-24.50129281,1,240,670050,0.037656887,186,2
-24.49949606,1,210,620050,0.032075542,202,2
-24.49629576,1,155,540050,0.023114231,245,2
-24.4956962,1,235,660050,0.036689684,189,2
-24.49418426,1,65,430050,0.010534835,428,2
-24.4941407,1,170,560050,0.025411908,231,2
-24.49396431,1,140,520050,0.020859716,261,2
-24.48919054,1,230,650050,0.035640252,191,2
-24.48910554,1,205,610050,0.031123777,205,2
-24.48837522,1,10,470050,0.015222258,324,4
-24.48837522,1,100,470050,0.015222258,324,2
-24.48780755,1,185,580050,0.027777706,219,2
-24.4868467,1,125,500050,0.018659842,280,2
-24.48544351,1,40,400050,0.007145371,587,2
-24.48173193,1,15,640050,0.034679657,194,4
-24.48173193,1,225,640050,0.034679657,194,2
-24.48145411,1,75,440050,0.011830463,389,2
-24.47760314,1,200,600050,0.030176016,208,2
-24.47668805,1,165,550050,0.024526736,235,2
-24.47614601,1,150,530050,0.022269294,250,2
-24.4746834,1,110,480050,0.016534772,304,2
-24.47329264,1,220,630050,0.033644078,196,2
-24.47284615,1,180,570050,0.026838553,222,2
-24.47220816,1,10,360050,0.002581665,1461,2
-24.4709051,1,135,510050,0.020043581,267,2
-24.46970971,1,50,410050,0.008478703,506,2
-24.46929647,1,85,450050,0.013142667,359,2
-24.46713937,1,25,380050,0.004990538,797,2
-24.46671626,1,245,670050,0.038248012,183,2
-24.46494326,1,195,590050,0.029232698,211,2
-24.46382427,1,215,620050,0.032691689,199,2
-24.46098537,1,240,660050,0.03728563,186,2
-24.46065753,1,120,490050,0.017861358,287,2
-24.45781835,1,160,540050,0.023644317,239,2
-24.45728807,1,95,460050,0.014451314,334,2
-24.45675719,1,60,420050,0.009792548,449,2
-24.45658047,1,175,560050,0.025958384,226,2
-24.4544609,1,145,520050,0.021385307,254,2
-24.45434465,1,235,650050,0.036237923,188,2
-24.45328615,1,210,610050,0.031742463,202,2
-24.45107776,1,190,580050,0.028354528,215,2
-24.44675147,1,230,640050,0.035198261,190,2
-24.44618074,1,130,500050,0.019225537,273,2
-24.44532843,1,70,430050,0.011093763,406,2
-24.44514279,1,105,470050,0.015765729,313,2
-24.44498175,1,35,390050,0.006400779,638,2
-24.44163916,1,205,600050,0.030728585,204,2
-24.43895166,1,170,550050,0.025079783,230,2
-24.43817554,1,15,630050,0.034246842,193,4
-24.43817554,1,225,630050,0.034246842,193,2
-24.43747043,1,155,530050,0.022808566,244,2
-24.43596065,1,185,570050,0.027418695,218,2
-24.43464471,1,80,440050,0.012387264,372,2
-24.43266448,1,115,480050,0.017059807,294,2
-24.43117384,1,140,510050,0.020580329,260,2
-24.42933591,1,45,400050,0.007751785,541,2
-24.42883442,1,200,590050,0.029789928,207,2
-24.42857009,1,220,620050,0.033220952,195,2
-24.42792892,1,20,370050,0.004209471,921,2
-24.42665477,1,245,660050,0.037869934,183,2
-24.42420025,1,90,450050,0.013673053,344,2
-24.41990321,1,165,540050,0.024203356,234,2
-24.41988451,1,240,650050,0.036824258,185,2
-24.41971908,1,125,490050,0.01840651,279,2
-24.41953222,1,180,560050,0.026488642,221,2
-24.41790015,1,215,610050,0.032277686,198,2
-24.41723585,1,55,410050,0.00906481,474,2
-24.41558244,1,150,520050,0.021931118,248,2
-24.41482295,1,195,580050,0.028855697,210,2
-24.41365912,1,10,460050,0.014989887,322,4
-24.41365912,1,100,460050,0.014989887,322,2
-24.41216377,1,235,640050,0.035786318,187,2
-24.40706841,1,65,420050,0.010362466,425,2
-24.40621238,1,135,500050,0.019737801,265,2
-24.40611513,1,210,600050,0.031337562,201,2
-24.4034571,1,230,630050,0.034838902,190,2
-24.4030864,1,30,380050,0.005656909,704,2
-24.40279164,1,110,470050,0.016281718,302,2
-24.40174203,1,175,550050,0.025617145,225,2
-24.39955556,1,190,570050,0.027986143,214,2
-24.39937395,1,160,530050,0.023329696,238,2
-24.39786985,1,75,430050,0.011649382,387,2
-24.39372708,1,15,620050,0.033814079,192,4
-24.39372708,1,225,620050,0.033814079,192,2
-24.39317144,1,205,590050,0.030401036,204,2
-24.39208527,1,145,510050,0.021097019,253,2
-24.39144118,1,120,480050,0.017616379,286,2
-24.38969331,1,15,360050,0.003397226,1110,2
-24.38902936,1,85,440050,0.012923689,356,2
-24.3870392,1,40,390050,0.007019011,582,2
-24.38579944,1,245,650050,0.037398986,182,2
-24.38298065,1,185,560050,0.027059376,217,2
-24.38292473,1,220,610050,0.032874048,195,2
-24.38252791,1,170,540050,0.024747229,229,2
-24.38014661,1,95,450050,0.01422904,332,2
-24.37950386,1,130,490050,0.018930273,271,2
-24.37902331,1,200,580050,0.02940366,206,2
-24.37795677,1,240,640050,0.036363074,184,2
-24.37729787,1,155,520050,0.022459384,242,2
-24.37558761,1,50,400050,0.008340854,503,2
-24.37101438,1,215,600050,0.031863632,197,2
-24.37095365,1,105,460050,0.015522752,311,2
-24.36912788,1,235,630050,0.035420001,187,2
-24.36690751,1,140,500050,0.020263697,258,2
-24.36661029,1,60,410050,0.009631563,446,2
-24.36503803,1,180,550050,0.026138375,220,2
-24.36361808,1,195,570050,0.028478465,209,2
-24.36183044,1,165,530050,0.023879499,233,2
-24.36126885,1,115,470050,0.016823279,293,2
-24.36010162,1,25,370050,0.004902446,791,2
-24.35927785,1,230,620050,0.034396536,189,2
-24.35889299,1,70,420050,0.010909619,403,2
-24.35794468,1,210,590050,0.030932558,200,2
-24.35509078,1,20,990050,0.076924651,135,4
-24.35484904,1,10,350050,0.002532363,1447,2
-24.3536105,1,150,510050,0.021633711,247,2
-24.351689,1,80,430050,0.012195619,370,2
-24.35096949,1,125,480050,0.018121758,277,2
-24.34835559,1,15,610050,0.033381348,191,4
-24.34835559,1,225,610050,0.033381348,191,2
-24.34690392,1,190,560050,0.027617472,213,2
-24.34567311,1,175,540050,0.025275499,224,2
-24.3445191,1,90,440050,0.013460974,342,2
-24.34411963,1,245,640050,0.036928262,181,2
-24.34366705,1,205,580050,0.030005063,203,2
-24.34290795,1,35,380050,0.006288024,633,2
-24.33997608,1,135,490050,0.019466395,264,2
-24.33958526,1,160,520050,0.023014549,237,2
-24.33706497,1,10,450050,0.014757057,320,4
-24.33706497,1,100,450050,0.014757057,320,2
-24.33632422,1,220,600050,0.032450364,194,2
-24.33564202,1,20,980050,0.076345935,135,4
-24.33517784,1,240,630050,0.035989878,184,2
-24.33180024,1,45,390050,0.007611464,536,2
-24.32911521,1,110,460050,0.016028289,300,2
-24.32882416,1,185,550050,0.026699722,216,2
-24.32823698,1,145,500050,0.020808096,252,2
-24.32813253,1,200,570050,0.029081594,206,2
-24.32521287,1,235,620050,0.034968067,186,2
-24.32482056,1,170,530050,0.024414216,228,2
-24.32389598,1,55,400050,0.008905953,470,2
-24.32313248,1,215,590050,0.031449505,196,2
-24.32052882,1,120,470050,0.017341908,284,2
-24.31763517,1,65,410050,0.010189638,422,2
-24.31663623,1,20,360050,0.00413164,913,2
-24.31590114,1,20,970050,0.075530953,134,4
-24.31572292,1,155,510050,0.022152964,241,2
-24.3141783,1,230,610050,0.033954232,188,2
-24.312092,1,75,420050,0.011453379,384,2
-24.31128872,1,195,560050,0.028162593,209,2
-24.31121012,1,130,480050,0.018667247,270,2
-24.30931758,1,180,540050,0.025787723,219,2
-24.30873835,1,210,580050,0.030527426,199,2
-24.30668433,1,85,430050,0.012721589,354,2
-24.30241782,1,165,520050,0.023555132,232,2
-24.30203014,1,15,600050,0.033026785,191,4
-24.30203014,1,225,600050,0.033026785,191,2
-24.30159631,1,245,630050,0.036548269,181,2
-24.30110352,1,140,490050,0.019983302,257,2
-24.30103416,1,95,440050,0.013986064,329,2
-24.29711569,1,30,370050,0.005553847,698,2
-24.29587479,1,20,960050,0.074952429,134,4
-24.29489254,1,105,450050,0.01527934,309,2
-24.29308483,1,205,570050,0.029608908,202,2
-24.29307958,1,190,550050,0.027248488,212,2
-24.291522,1,240,620050,0.035528413,183,2
-24.29017086,1,150,500050,0.021335683,246,2
-24.28873056,1,220,590050,0.032026634,193,2
-24.28832493,1,175,530050,0.024933416,223,2
-24.28809399,1,115,460050,0.016559112,291,2
-24.28589253,1,40,380050,0.006892291,577,2
-24.28052881,1,125,470050,0.017867186,276,2
-24.28038028,1,235,610050,0.034516227,185,2
-24.27887937,1,50,390050,0.008194489,499,2
-24.27839712,1,160,510050,0.022698845,236,2
-24.27612065,1,200,560050,0.028694399,205,2
-24.27553683,1,20,950050,0.074373274,134,4
-24.27421973,1,215,580050,0.031107339,196,2
-24.27402068,1,60,400050,0.009470072,443,2
-24.27382109,1,15,350050,0.003332912,1100,2
-24.27344532,1,185,540050,0.026339705,215,2
-24.27212944,1,135,480050,0.019160078,262,2
-24.27014797,1,70,410050,0.010725041,400,2
-24.26812599,1,230,600050,0.03351197,187,2
-24.26654785,1,80,420050,0.011987731,367,2
-24.26577833,1,170,520050,0.024031693,226,2
-24.26285424,1,145,490050,0.020480361,250,2
-24.26276592,1,90,430050,0.013248333,340,2
-24.25850556,1,10,440050,0.014523736,318,4
-24.25850556,1,100,440050,0.014523736,318,2
-24.25845775,1,210,570050,0.030122142,198,2
-24.25819447,1,245,620050,0.036077314,180,2
-24.25779088,1,195,550050,0.02778434,208,2
-24.25487956,1,20,940050,0.073793473,134,4
-24.25471988,1,15,590050,0.032593488,190,4
-24.25471988,1,225,590050,0.032593488,190,2
-24.25357338,1,110,450050,0.015799449,299,2
-24.25268528,1,155,500050,0.021845939,240,2
-24.25232223,1,180,530050,0.025436658,218,2
-24.24997875,1,25,360050,0.004810963,784,2
-24.24784264,1,120,460050,0.017067122,282,2
-24.24695129,1,240,610050,0.035067077,182,2
-24.24161341,1,165,510050,0.023183644,230,2
-24.24138416,1,205,560050,0.029212546,201,2
-24.24123214,1,130,470050,0.018371323,268,2
-24.2401075,1,220,580050,0.031602837,192,2
-24.23803677,1,190,540050,0.026879164,211,2
-24.23793307,1,35,370050,0.006174863,628,2
-24.23459774,1,235,600050,0.034064461,184,2
-24.23399437,1,10,340050,0.002483717,1434,2
-24.23390319,1,20,930050,0.072982789,133,4
-24.23369282,1,140,480050,0.019666199,255,2
-24.23153227,1,45,380050,0.007477645,532,2
-24.22964585,1,175,520050,0.024590864,222,2
-24.22797874,1,55,390050,0.008755789,467,2
-24.22576753,1,65,400050,0.010016324,419,2
-24.2252035,1,150,490050,0.020996988,244,2
-24.22423904,1,215,570050,0.030692455,195,2
-24.22401192,1,75,410050,0.011256971,381,2
-24.22294361,1,200,550050,0.028306942,204,2
-24.2221594,1,85,420050,0.012518876,352,2
-24.22109144,1,230,590050,0.033149821,187,2
-24.21985659,1,95,430050,0.013762915,327,2
-24.21687248,1,105,440050,0.015035461,307,2
-24.21679561,1,185,530050,0.025979294,214,2
-24.21575359,1,160,500050,0.022338332,234,2
-24.21388043,1,245,610050,0.035606522,179,2
-24.21305893,1,115,450050,0.016294568,289,2
-24.21260834,1,20,920050,0.072403097,133,4
-24.20832119,1,125,460050,0.017581656,274,2
-24.20706235,1,210,560050,0.029716682,197,2
-24.20638327,1,15,580050,0.032160153,189,4
-24.20638327,1,225,580050,0.032160153,189,2
-24.2053481,1,170,510050,0.023698084,225,2
-24.20307849,1,195,540050,0.027405771,207,2
-24.20260248,1,135,470050,0.018887496,261,2
-24.20206985,1,20,350050,0.004053498,905,2
-24.20143342,1,240,600050,0.034605847,181,2
-24.19587397,1,145,480050,0.020190408,249,2
-24.19400048,1,180,520050,0.025085148,217,2
-24.19096966,1,20,910050,0.071822719,133,4
-24.19041687,1,220,570050,0.031178946,191,2
-24.18852211,1,205,550050,0.02881595,200,2
