BEnh,h,d,R,P0,Nb,a
-26.48461654,1,75,780050,0.017802021,459,2
-26.48448837,1,10,860050,0.023562414,382,4
-26.48448837,1,100,860050,0.023562414,382,2
-26.48407253,1,120,930050,0.028598643,341,2
-26.48318104,1,55,720050,0.013464067,560,2
-26.47998198,1,85,810050,0.02004,424,2
-26.47792202,1,115,910050,0.027258786,350,2
-26.47785253,1,45,690050,0.011334789,637,2
-26.47172114,1,95,840050,0.022298212,394,2
-26.47091539,1,35,660050,0.009216074,750,2
-26.46991169,1,110,890050,0.025919831,359,2
-26.4682443,1,15,600050,0.004809571,1306,2
-26.46527312,1,25,630050,0.007065397,934,2
-26.46366788,1,135,980050,0.032484063,316,2
-26.46324695,1,70,760050,0.016627545,479,2
-26.46187829,1,80,790050,0.018832078,440,2
-26.46149979,1,130,960050,0.031066492,323,2
-26.46090327,1,60,730050,0.014471376,529,2
-26.45994291,1,105,870050,0.02464513,370,2
-26.45769556,1,125,940050,0.029696108,331,2
-26.4567388,1,90,820050,0.021077865,408,2
-26.45516622,1,50,700050,0.012334591,594,2
-26.45216452,1,120,920050,0.028366283,340,2
-26.44790774,1,10,850050,0.023365789,381,4
-26.44790774,1,100,850050,0.023365789,381,2
-26.4468562,1,40,670050,0.010222676,686,2
-26.44481171,1,115,900050,0.027035422,349,2
-26.44382247,1,10,580050,0.00356536,1703,2
-26.44129025,1,75,770050,0.017630753,457,2
-26.43942413,1,85,800050,0.019847514,422,2
-26.43925657,1,65,740050,0.015463799,501,2
-26.43785082,1,30,640050,0.008102868,827,2
-26.43628739,1,140,990050,0.033637323,308,2
-26.43553791,1,110,880050,0.025705484,358,2
-26.43466346,1,135,970050,0.0322242,315,2
-26.43369512,1,95,830050,0.022110321,393,2
-26.43347031,1,55,710050,0.013334174,558,2
-26.43259142,1,20,610050,0.005924557,1078,2
-26.43143709,1,130,950050,0.03085934,323,2
-26.42652094,1,125,930050,0.029495298,331,2
-26.4244317,1,45,680050,0.011225331,635,2
-26.42423945,1,105,860050,0.024439514,369,2
-26.41982406,1,120,910050,0.028133821,339,2
-26.41965493,1,80,780050,0.018650175,438,2
-26.41809546,1,70,750050,0.016466636,477,2
-26.41718783,1,90,810050,0.020874597,406,2
-26.41335129,1,35,650050,0.009121187,747,2
-26.41253136,1,60,720050,0.014318187,526,2
-26.41124586,1,115,890050,0.026811928,348,2
-26.41080462,1,10,840050,0.02316896,380,4
-26.41080462,1,100,840050,0.02316896,380,2
-26.40793104,1,140,980050,0.033368124,307,2
-26.40527868,1,135,960050,0.031964317,314,2
-26.40323456,1,50,690050,0.01221482,592,2
-26.40303047,1,25,620050,0.006986331,929,2
-26.40097483,1,130,940050,0.030608558,322,2
-26.40068386,1,110,870050,0.02549098,357,2
-26.40061328,1,15,590050,0.004754526,1299,2
-26.3982632,1,85,790050,0.019676832,421,2
-26.39730473,1,75,760050,0.017477408,456,2
-26.39511672,1,95,820050,0.0219222,392,2
-26.39492682,1,125,920050,0.02925362,330,2
-26.3921698,1,65,730050,0.015313189,499,2
-26.39096419,1,40,660050,0.010116191,683,2
-26.38802899,1,105,850050,0.024233712,368,2
-26.38704099,1,120,900050,0.02790125,338,2
-26.38296317,1,55,700050,0.013192742,555,2
-26.38129305,1,145,990050,0.034548609,300,2
-26.37920669,1,140,970050,0.033147693,307,2
-26.37751298,1,30,630050,0.008014699,823,2
-26.37721356,1,115,880050,0.026588296,347,2
-26.37705299,1,90,800050,0.020695132,405,2
-26.37679228,1,80,770050,0.01846819,436,2
-26.3755063,1,135,950050,0.031750226,314,2
-26.37316579,1,10,830050,0.02297192,379,4
-26.37316579,1,100,830050,0.02297192,379,2
-26.37248448,1,10,570050,0.00352398,1694,2
-26.37224389,1,70,740050,0.016305583,475,2
-26.37013161,1,45,670050,0.011107185,632,2
-26.37010373,1,130,930050,0.030357719,321,2
-26.36719084,1,20,600050,0.005859163,1073,2
-26.36533775,1,110,860050,0.025276312,356,2
-26.36338999,1,60,710050,0.014177789,524,2
-26.3629025,1,125,910050,0.029011855,329,2
-26.35648404,1,85,780050,0.019484145,419,2
-26.35597166,1,95,810050,0.021733842,391,2
-26.35481261,1,35,640050,0.009020229,743,2
-26.35380479,1,120,890050,0.027668564,337,2
-26.35320686,1,145,980050,0.034269917,299,2
-26.35264205,1,75,750050,0.017305822,454,2
-26.35129919,1,105,840050,0.023997471,366,2
-26.35045403,1,50,680050,0.012084997,589,2
-26.35010431,1,140,960050,0.032878279,306,2
-26.34533704,1,135,940050,0.031490075,313,2
-26.34433895,1,65,720050,0.015162403,497,2
-26.34270347,1,115,870050,0.026364521,346,2
-26.3397027,1,25,610050,0.00691076,925,2
-26.33881439,1,130,920050,0.030106817,320,2
-26.33631808,1,90,790050,0.020515404,404,2
-26.33497809,1,10,820050,0.022746731,377,4
-26.33497809,1,100,820050,0.022746731,377,2
-26.33413247,1,40,650050,0.010009517,680,2
-26.33327461,1,80,760050,0.018305865,435,2
-26.33176805,1,15,580050,0.004699353,1292,2
-26.33163659,1,55,690050,0.01306247,553,2
-26.33043784,1,125,900050,0.028769998,328,2
-26.32948739,1,110,850050,0.025061472,355,2
-26.32726895,1,150,990050,0.03542997,292,2
-26.32567252,1,70,730050,0.01614438,473,2
-26.32475412,1,145,970050,0.034042566,299,2
-26.32061495,1,140,950050,0.032608857,305,2
-26.32010459,1,120,880050,0.027435757,336,2
-26.31624637,1,95,800050,0.021519542,389,2
-26.31613064,1,30,620050,0.007926362,819,2
-26.31492506,1,45,660050,0.010988873,629,2
-26.31476101,1,135,930050,0.031229886,312,2
-26.31406948,1,85,770050,0.019313021,418,2
-26.31403721,1,105,830050,0.023791435,365,2
-26.31345649,1,60,700050,0.014037186,522,2
-26.30770388,1,115,860050,0.026140595,345,2
-26.30728268,1,75,740050,0.017134112,452,2
-26.30709706,1,130,910050,0.029855847,319,2
-26.3006238,1,20,590050,0.00579095,1067,2
-26.2998362,1,10,560050,0.003481468,1684,2
-26.29944844,1,150,980050,0.035196032,292,2
-26.29752238,1,125,890050,0.028528042,327,2
-26.29679874,1,50,670050,0.01196479,587,2
-26.2962276,1,10,810050,0.022549394,376,4
-26.2962276,1,100,810050,0.022549394,376,2
-26.29592602,1,145,960050,0.033763686,298,2
-26.29574249,1,65,710050,0.015011434,495,2
-26.29526776,1,35,630050,0.008924957,740,2
-26.29496871,1,90,780050,0.020311853,402,2
-26.29312013,1,110,840050,0.024846453,354,2
-26.29072988,1,140,940050,0.032339422,304,2
-26.28908235,1,80,750050,0.018123598,433,2
-26.28592911,1,120,870050,0.027202821,335,2
-26.28376881,1,135,920050,0.030969652,311,2
-26.27946533,1,55,680050,0.012931964,551,2
-26.278361,1,70,720050,0.015999037,472,2
-26.27633126,1,40,640050,0.009902647,677,2
-26.27622878,1,105,820050,0.023585192,364,2
-26.27592466,1,95,790050,0.021330826,388,2
-26.27525344,1,25,600050,0.006831382,920,2
-26.27494167,1,130,900050,0.029604802,318,2
-26.2741769,1,155,990050,0.036337408,285,2
-26.27220264,1,115,850050,0.025916511,344,2
-26.27126114,1,150,970050,0.034907719,291,2
-26.27100247,1,85,760050,0.019120105,416,2
-26.2667128,1,145,950050,0.033484818,297,2
-26.26414527,1,125,880050,0.028285979,326,2
-26.26270733,1,60,690050,0.013896368,520,2
-26.26166599,1,15,570050,0.004644047,1285,2
-26.26120708,1,75,730050,0.01698001,451,2
-26.26044053,1,140,930050,0.032117804,304,2
-26.25878371,1,45,650050,0.010870388,626,2
-26.25689877,1,10,800050,0.022351822,375,4
-26.25689877,1,100,800050,0.022351822,375,2
-26.25622287,1,110,830050,0.024631247,353,2
-26.25366925,1,30,610050,0.007837848,815,2
-26.25298683,1,90,770050,0.020131707,401,2
-26.25235077,1,135,910050,0.030709367,310,2
-26.25126668,1,120,860050,0.026969749,334,2
-26.24661148,1,155,980050,0.036096518,285,2
-26.24635798,1,65,700050,0.014860274,493,2
-26.24419742,1,80,740050,0.01796076,432,2
-26.24269893,1,150,960050,0.034619444,290,2
-26.2423378,1,130,890050,0.029353675,317,2
-26.24224189,1,50,660050,0.011834628,584,2
-26.23785974,1,105,810050,0.023378733,363,2
-26.23710575,1,145,940050,0.033205956,296,2
-26.23618715,1,115,840050,0.02569226,343,2
-26.23499011,1,95,780050,0.021141847,387,2
-26.23468425,1,35,620050,0.008823667,736,2
-26.23284991,1,20,580050,0.005722597,1061,2
-26.23029531,1,125,870050,0.028043804,325,2
-26.23028792,1,70,710050,0.015837421,470,2
-26.22973893,1,140,920050,0.031848101,303,2
-26.22726477,1,85,750050,0.018948505,415,2
-26.22642373,1,55,670050,0.012790085,548,2
-26.22583011,1,10,550050,0.003439863,1675,2
-26.22197253,1,160,990050,0.037218154,278,2
-26.22049684,1,135,900050,0.030449025,309,2
-26.21878199,1,110,820050,0.024415846,352,2
-26.218684,1,155,970050,0.035798611,284,2
-26.21752933,1,40,630050,0.009795572,674,2
-26.21697624,1,10,790050,0.022154006,374,4
-26.21697624,1,100,790050,0.022154006,374,2
-26.21610519,1,120,850050,0.026736533,333,2
-26.21439552,1,75,720050,0.016807935,449,2
-26.21375493,1,150,950050,0.034384605,290,2
-26.21111793,1,60,680050,0.013755328,518,2
-26.21035569,1,90,760050,0.019927968,399,2
-26.2096444,1,25,590050,0.006751849,915,2
-26.20927485,1,130,880050,0.029144385,317,2
-26.20709725,1,145,930050,0.032977435,296,2
-26.20167794,1,45,640050,0.010751721,623,2
-26.19964434,1,115,830050,0.025467835,342,2
-26.19891535,1,105,800050,0.02317205,362,2
-26.19861351,1,140,910050,0.031578365,302,2
-26.19860023,1,80,730050,0.017778178,430,2
-26.19616199,1,65,690050,0.014708913,491,2
-26.19596086,1,125,860050,0.027801508,324,2
-26.19465997,1,160,980050,0.036970433,278,2
-26.19342733,1,95,770050,0.020927307,385,2
-26.19038329,1,155,960050,0.035500764,283,2
-26.19026217,1,15,560050,0.004588602,1278,2
-26.19009255,1,30,600050,0.007749151,811,2
-26.18819745,1,135,890050,0.030233117,309,2
-26.18675487,1,50,650050,0.01170431,581,2
-26.18442103,1,150,940050,0.034096146,289,2
-26.18283786,1,85,740050,0.018755329,413,2
-26.18143067,1,70,700050,0.015675631,468,2
-26.18078338,1,110,810050,0.024200241,351,2
-26.18043211,1,120,840050,0.026503167,332,2
-26.17667809,1,145,920050,0.032698333,295,2
-26.17644468,1,10,780050,0.021928589,372,4
-26.17644468,1,100,780050,0.021928589,372,2
-26.17574216,1,130,870050,0.028892867,316,2
-26.17302737,1,35,610050,0.008722218,732,2
-26.17248535,1,55,660050,0.012659151,546,2
-26.17062393,1,165,990050,0.03813385,272,2
-26.16705759,1,90,750050,0.019747371,398,2
-26.16705428,1,140,900050,0.03130859,301,2
-26.1669845,1,160,970050,0.036662991,277,2
-26.1668258,1,75,710050,0.016635712,447,2
-26.16382672,1,20,570050,0.005656718,1056,2
-26.16256069,1,115,820050,0.025209138,340,2
-26.16170102,1,155,950050,0.035202971,282,2
-26.16112987,1,125,850050,0.027559085,323,2
-26.15938034,1,105,790050,0.022965134,361,2
-26.15866262,1,60,670050,0.013614056,516,2
-26.15769399,1,40,620050,0.009681322,670,2
-26.1554417,1,135,880050,0.029972423,308,2
-26.15468615,1,150,930050,0.033807707,288,2
-26.15226963,1,80,720050,0.017595477,428,2
-26.1512185,1,95,760050,0.020737921,384,2
-26.15041603,1,10,540050,0.00339713,1665,2
-26.14583714,1,145,910050,0.032419218,294,2
-26.14513003,1,65,680050,0.014557344,489,2
-26.14423444,1,120,830050,0.026269642,331,2
-26.14357665,1,45,630050,0.010632865,620,2
-26.14355431,1,165,980050,0.037816823,271,2
-26.14283538,1,25,580050,0.006672153,910,2
-26.14221237,1,110,800050,0.023984424,350,2
-26.14172736,1,130,860050,0.028641245,315,2
-26.13893748,1,160,960050,0.03635563,276,2
-26.1377017,1,85,730050,0.018583218,412,2
-26.13528803,1,10,770050,0.021730412,371,4
-26.13528803,1,100,770050,0.021730412,371,2
-26.13505092,1,140,890050,0.031038769,300,2
-26.13263254,1,155,940050,0.034960985,282,2
-26.1317659,1,70,690050,0.015513656,466,2
-26.13030858,1,50,640050,0.011583417,579,2
-26.12578986,1,125,840050,0.027316527,322,2
-26.12536241,1,30,590050,0.007660264,807,2
-26.12492282,1,115,810050,0.024984522,339,2
-26.12454103,1,150,920050,0.033519282,287,2
-26.12307293,1,90,740050,0.019543414,396,2
-26.12221772,1,135,870050,0.029711651,307,2
-26.12009234,1,170,990050,0.039026576,266,2
-26.11924001,1,105,780050,0.022728667,359,2
-26.11847566,1,75,700050,0.016463332,445,2
-26.11762137,1,55,650050,0.012527957,544,2
-26.11750923,1,15,550050,0.004533014,1271,2
-26.11612579,1,165,970050,0.037561896,271,2
-26.11456444,1,145,900050,0.032140084,293,2
-26.11051445,1,160,950050,0.036107035,276,2
-26.11026112,1,35,600050,0.008626328,729,2
-26.10834494,1,95,750050,0.020548244,383,2
-26.10749866,1,120,820050,0.026035949,330,2
-26.10721844,1,130,850050,0.028389511,314,2
-26.10531476,1,60,660050,0.013460057,513,2
-26.10518534,1,80,710050,0.01743186,427,2
-26.10316503,1,155,930050,0.034663025,281,2
-26.1030543,1,110,790050,0.023736899,348,2
-26.10259272,1,140,880050,0.030768896,299,2
-26.09679115,1,40,610050,0.009573859,667,2
-26.09397751,1,150,910050,0.033283232,287,2
-26.0935095,1,20,560050,0.00558805,1050,2
-26.09348798,1,10,760050,0.021531964,370,4
-26.09348798,1,100,760050,0.021531964,370,2
-26.09326314,1,170,980050,0.03869983,265,2
-26.09323653,1,65,670050,0.014405557,487,2
-26.09183674,1,85,720050,0.018389748,410,2
-26.08992787,1,125,830050,0.027073825,321,2
-26.08851398,1,135,860050,0.029450792,306,2
-26.08832993,1,165,960050,0.037244807,270,2
-26.08671551,1,115,800050,0.024759709,338,2
-26.08444727,1,45,620050,0.010513811,617,2
-26.08284971,1,145,890050,0.031860923,292,2
-26.08170387,1,160,940050,0.035799553,275,2
-26.08126923,1,70,680050,0.015351489,464,2
-26.07847702,1,105,770050,0.022521422,358,2
-26.07838361,1,90,730050,0.019362328,395,2
-26.07478407,1,25,570050,0.006592289,905,2
-26.07354095,1,10,530050,0.003354284,1655,2
-26.07328914,1,155,920050,0.034365101,280,2
-26.07287171,1,50,630050,0.011452711,576,2
-26.07220297,1,130,840050,0.028137658,313,2
-26.07034817,1,175,990050,0.039895542,260,2
-26.07021079,1,120,810050,0.02580208,329,2
-26.06966939,1,140,870050,0.030545392,299,2
-26.06932185,1,75,690050,0.016290787,443,2
-26.06607476,1,170,970050,0.038437977,265,2
-26.06478988,1,95,740050,0.020333393,381,2
-26.06329348,1,110,780050,0.023520805,347,2
-26.06298602,1,150,900050,0.032994567,286,2
-26.06180291,1,55,640050,0.012385558,541,2
-26.06015581,1,165,950050,0.036927816,269,2
-26.05943875,1,30,580050,0.007571178,803,2
-26.05732453,1,80,700050,0.017248794,425,2
-26.05431854,1,135,850050,0.029189839,305,2
-26.05353046,1,125,820050,0.026830971,320,2
-26.0524959,1,160,930050,0.035492135,274,2
-26.05104635,1,60,650050,0.013318369,511,2
-26.05102666,1,10,750050,0.02130633,368,4
-26.05102666,1,100,750050,0.02130633,368,2
-26.05068381,1,145,880050,0.031630832,292,2
-26.0479236,1,115,790050,0.024534688,337,2
-26.04634756,1,35,590050,0.008524502,725,2
-26.04522044,1,85,710050,0.018196175,408,2
-26.04375213,1,175,980050,0.039559122,259,2
-26.04335721,1,15,540050,0.004475535,1263,2
-26.04299644,1,155,910050,0.03412213,280,2
-26.04045472,1,65,660050,0.014253543,485,2
-26.03852302,1,170,960050,0.038111203,264,2
-26.03707389,1,105,760050,0.022313916,357,2
-26.03666803,1,130,830050,0.027885677,312,2
-26.03626955,1,140,860050,0.030275161,298,2
-26.03478452,1,40,600050,0.009466165,664,2
-26.03296761,1,90,720050,0.01915812,393,2
-26.03235626,1,120,800050,0.025568027,328,2
-26.03159785,1,165,940050,0.036672008,269,2
-26.03155449,1,150,890050,0.032705896,285,2
-26.02991518,1,70,670050,0.01518912,462,2
-26.02425561,1,45,610050,0.010394551,614,2
-26.02291284,1,110,770050,0.023304472,346,2
-26.02288355,1,160,920050,0.035242595,274,2
-26.02185106,1,20,550050,0.005519223,1044,2
-26.02135923,1,180,990050,0.040739944,254,2
-26.02053206,1,95,730050,0.020143254,380,2
-26.01961901,1,135,840050,0.028928785,304,2
-26.01934046,1,75,680050,0.016135314,442,2
-26.01805494,1,145,870050,0.031351356,291,2
-26.01680186,1,175,970050,0.039290453,259,2
-26.01658367,1,125,810050,0.026587957,319,2
-26.0144117,1,50,620050,0.011321825,573,2
-26.01227854,1,155,900050,0.033823996,279,2
-26.01059459,1,170,950050,0.037784551,263,2
-26.0086637,1,80,690050,0.017065583,423,2
-26.00853132,1,115,780050,0.02430945,336,2
-26.00788726,1,10,740050,0.021107468,367,4
-26.00788726,1,100,740050,0.021107468,367,2
-26.00544588,1,25,560050,0.00651225,900,2
-26.00499857,1,55,630050,0.012253881,539,2
-26.00264655,1,165,930050,0.036354915,268,2
-26.00238031,1,140,850050,0.030004854,297,2
-26.00060025,1,130,820050,0.027633561,311,2
-25.9996723,1,150,880050,0.032417212,284,2
-25.99783236,1,85,700050,0.018023289,407,2
-25.99582766,1,60,640050,0.013176421,509,2
-25.99514886,1,10,520050,0.003311318,1645,2
-25.99501274,1,105,750050,0.02210614,356,2
-25.99499498,1,180,980050,0.040464704,254,2
-25.99391996,1,120,790050,0.02533378,327,2
-25.99285736,1,160,910050,0.034935013,273,2
-25.99227951,1,30,570050,0.007477335,798,2
-25.98948697,1,175,960050,0.038954042,258,2
-25.98680558,1,90,710050,0.018976507,392,2
-25.98675659,1,65,650050,0.014101292,483,2
-25.98495082,1,145,860050,0.031071832,290,2
-25.98440254,1,135,830050,0.028667621,303,2
-25.98228313,1,170,940050,0.037521833,263,2
-25.98189525,1,110,760050,0.02308789,345,2
-25.98124664,1,35,580050,0.008422492,721,2
-25.98112258,1,155,890050,0.033525876,278,2
-25.97907301,1,125,800050,0.026344774,318,2
-25.9776771,1,70,660050,0.01502654,460,2
-25.97555201,1,95,720050,0.019928195,378,2
-25.97329039,1,165,920050,0.036037902,267,2
-25.9731026,1,185,990050,0.041633074,249,2
-25.97163621,1,40,590050,0.009358234,661,2
-25.96852227,1,115,770050,0.024083986,335,2
-25.96850591,1,75,670050,0.015962314,440,2
-25.96827488,1,180,970050,0.04011853,253,2
-25.96798933,1,140,840050,0.029734464,296,2
-25.96775336,1,15,530050,0.004419652,1256,2
-25.96732849,1,150,870050,0.032128507,283,2
-25.96404844,1,10,730050,0.020908304,366,4
-25.96404844,1,100,730050,0.020908304,366,2
-25.96398572,1,130,810050,0.027381301,310,2
-25.96296575,1,45,600050,0.010275075,611,2
-25.96240523,1,160,900050,0.034627475,272,2
-25.96179694,1,175,950050,0.038684692,258,2
-25.95917909,1,80,680050,0.016901096,422,2
-25.95489469,1,50,610050,0.011200162,571,2
-25.95488618,1,120,780050,0.02509933,326,2
-25.95358142,1,170,930050,0.037195113,262,2
-25.95227631,1,105,740050,0.021869416,354,2
-25.9513596,1,145,850050,0.030792252,289,2
-25.94964784,1,85,690050,0.017829368,405,2
-25.94951799,1,155,880050,0.033227764,277,2
-25.94880161,1,20,540050,0.00545023,1038,2
-25.9486558,1,135,820050,0.02840634,302,2
-25.94717639,1,55,620050,0.012111112,536,2
-25.94695901,1,185,980050,0.041350837,249,2
-25.94352179,1,165,910050,0.035781138,267,2
-25.94119142,1,180,960050,0.039842634,253,2
-25.94098344,1,125,790050,0.026101413,317,2
-25.9402229,1,110,750050,0.022871049,344,2
-25.93987362,1,90,700050,0.018772012,390,2
-25.93962784,1,60,630050,0.013021939,506,2
-25.93477383,1,25,550050,0.006432026,895,2
-25.93451383,1,150,860050,0.031890823,283,2
-25.93372998,1,175,940050,0.038348261,257,2
-25.93308382,1,140,830050,0.029463982,295,2
-25.93211282,1,65,640050,0.013948793,481,2
-25.93151698,1,160,890050,0.034319974,271,2
-25.92982875,1,95,710050,0.019737553,377,2
-25.92787939,1,115,760050,0.023858286,334,2
-25.92681001,1,130,800050,0.027128887,309,2
-25.92554738,1,190,990050,0.042506032,244,2
-25.92452708,1,70,650050,0.014863738,458,2
-25.92447653,1,170,920050,0.036868496,261,2
-25.92384014,1,30,560050,0.007387857,794,2
-25.92046752,1,185,970050,0.04099478,248,2
-25.91949027,1,10,720050,0.020682376,364,4
-25.91949027,1,100,720050,0.020682376,364,2
-25.91745434,1,155,870050,0.032983463,277,2
-25.91726898,1,145,840050,0.030512608,288,2
-25.91679142,1,75,660050,0.01578912,438,2
-25.9152386,1,120,770050,0.024864666,325,2
-25.91518044,1,10,510050,0.003268229,1635,2
-25.91491633,1,35,570050,0.008320291,717,2
-25.91373975,1,180,950050,0.039496491,252,2
-25.91333216,1,165,900050,0.03546398,266,2
-25.91236494,1,135,810050,0.028144932,301,2
-25.90884555,1,80,670050,0.016717462,420,2
-25.90884443,1,105,730050,0.021661236,353,2
-25.90730673,1,40,580050,0.009243263,657,2
